Date,all_stocks_Open,CAT_Open,CVX_Open,IBM_Open,JNJ_Open,JPM_Open,all_stocks_High,CAT_High,CVX_High,IBM_High,JNJ_High,JPM_High,all_stocks_Low,CAT_Low,CVX_Low,IBM_Low,JNJ_Low,JPM_Low,all_stocks_Close,CAT_Close,CVX_Close,IBM_Close,JNJ_Close,JPM_Close,all_stocks_Volume,CAT_Volume,CVX_Volume,IBM_Volume,JNJ_Volume,JPM_Volume
2010-09-06,79.56,64.14,73.51,123.31,57.25,35.94,83.71,70.59,78.0,127.6,59.0,39.17,78.4,63.92,73.23,122.28,57.0,35.73,83.48,70.08,78.0,127.58,58.93,39.17,3738186.75,7242539.25,8242453.75,5383179.5,10469362.75,34304863.5
2010-09-13,83.23,69.78,77.68,126.99,58.8,38.73,84.97,72.48,79.51,130.0,60.38,41.47,82.02,68.8,76.97,125.39,58.42,38.22,84.86,72.24,79.25,129.61,60.32,41.12,2680588.4,6247769.0,7259151.8,4393945.2,9436360.0,31936079.8
2010-09-20,84.68,72.28,79.25,128.43,60.43,40.97,87.63,74.8,80.13,132.09,62.23,41.31,83.62,70.8,78.24,128.43,60.25,39.99,87.41,74.75,79.9,131.79,62.09,41.19,3514481.0,7605552.2,8533775.6,6382372.4,10584349.4,34537140.4
2010-09-27,86.65,74.79,80.04,131.45,61.86,41.31,87.62,79.98,80.61,135.0,62.5,41.5,85.35,74.72,78.16,130.78,61.57,38.99,86.19,79.54,80.08,134.65,62.03,39.08,2815209.8,10936782.2,7765322.8,5473574.4,9504336.6,31221482.8
2010-10-04,86.65,79.44,80.45,134.67,61.96,39.36,88.0,80.08,82.36,136.28,62.7,39.54,85.44,76.51,79.58,133.67,61.3,37.96,86.7,77.27,81.31,135.25,61.67,38.95,2927709.4,8526693.8,8800379.8,5750566.0,10616281.0,40880450.0
2010-10-11,87.31,78.48,82.18,136.18,62.08,39.36,89.92,81.0,84.5,139.94,63.5,40.32,87.31,77.85,81.95,136.12,62.01,39.07,88.25,79.98,83.71,139.66,63.3,39.73,3395379.0,8255198.8,7932197.2,5195944.2,9427680.0,30728530.2
2010-10-18,87.92,79.75,83.36,138.4,63.13,39.47,89.92,81.19,84.77,143.03,64.0,40.72,86.78,78.3,82.63,138.27,62.97,36.54,89.66,80.24,84.48,142.83,63.86,38.2,2759307.4,7457313.0,8847261.6,7530331.4,10316085.6,76461556.4
2010-10-25,88.75,78.97,83.38,137.3,62.89,37.9,91.49,81.2,85.79,141.4,64.23,38.65,87.51,77.51,82.14,136.7,62.5,36.21,90.9,79.05,84.87,139.84,63.98,37.07,3570123.4,10037871.4,8031823.8,7264258.8,10624806.4,43032711.6
2010-11-01,90.68,78.11,84.65,139.29,63.85,36.98,90.98,80.18,85.65,144.26,64.11,38.0,83.42,76.78,81.09,138.53,63.28,36.78,83.98,79.27,81.45,143.32,63.69,37.42,6490270.2,6427840.8,9860929.8,6679608.8,9566062.2,31466494.6
2010-11-08,84.81,79.99,82.36,143.85,63.94,37.53,87.87,83.84,85.32,146.93,64.92,41.34,83.3,78.55,81.72,142.63,63.55,36.83,85.86,83.12,84.8,146.46,64.33,40.51,4748645.2,6866446.8,12436877.8,5178305.6,9410565.8,52287978.0
2010-11-15,86.33,83.2,83.91,146.7,64.47,40.43,87.17,83.58,86.19,147.53,64.69,40.68,84.95,79.8,83.1,143.27,63.51,39.38,86.2,81.82,84.86,143.64,64.14,40.08,4405151.6,7791716.4,11305254.0,4838074.0,10960853.6,31234399.2
2010-11-22,85.71,81.88,83.55,142.93,63.65,39.74,85.78,84.35,83.98,145.43,64.22,40.0,83.52,79.7,81.93,141.18,62.65,38.21,84.9,84.0,83.45,145.39,63.62,38.51,3721721.0,7347505.8,8547298.6,4824616.8,11311802.0,33775121.4
2010-11-29,83.91,83.28,82.47,144.24,62.99,38.01,85.07,84.79,83.01,146.44,63.49,38.24,83.0,82.01,80.41,141.5,61.39,37.11,84.22,83.67,81.69,142.89,61.91,37.91,3261243.0,4807281.5,7354839.0,4142957.5,10265133.75,25837942.25
2010-12-06,83.25,82.83,80.64,142.24,61.48,37.49,87.42,89.68,85.21,145.87,62.88,40.05,83.03,82.76,80.47,141.28,61.25,37.24,86.88,89.2,84.95,144.99,62.2,39.9,3790802.4,6465873.4,8743090.8,5382330.4,11406030.6,32766859.6
2010-12-13,86.68,89.95,85.92,146.02,62.56,40.35,87.07,92.37,88.95,146.3,62.96,41.99,83.23,89.02,85.63,143.52,61.56,39.06,85.3,91.63,88.37,144.28,61.86,41.51,5565045.6,6057611.8,8976069.2,4488883.0,11101292.8,37242776.2
2010-12-20,85.23,92.19,88.58,144.26,62.03,41.44,87.82,94.33,89.6,146.01,63.16,41.5,85.02,91.51,87.85,144.15,61.89,39.53,87.34,93.3,88.8,144.51,62.49,39.95,3592911.4,5626330.4,8320142.6,5490428.4,12209065.0,35276153.8
2010-12-27,87.52,93.7,89.34,144.99,62.79,40.16,87.6,94.89,90.89,146.4,62.8,42.68,85.83,93.21,88.95,144.33,61.82,39.98,87.01,94.07,90.12,145.34,61.93,42.67,2284835.0,2887565.0,4617494.75,2977007.25,7293023.5,28546249.0
2011-01-03,87.01,94.28,90.32,145.31,62.06,42.7,87.42,94.81,92.39,148.2,63.18,44.04,86.01,93.07,90.12,145.06,61.75,42.04,86.79,94.15,91.94,147.48,62.82,43.58,1872760.0,3175334.6,5496693.8,3395511.0,7395848.0,20482759.2
2011-01-10,87.0,94.64,92.28,147.56,63.13,43.78,87.9,94.73,92.48,148.86,63.54,44.95,85.63,92.3,90.12,146.64,62.0,42.64,87.15,93.39,90.41,147.64,62.16,43.4,3401865.6,4612700.2,6921630.2,4504256.4,10530316.8,44272372.8
2011-01-17,87.33,94.08,90.87,148.2,62.22,43.7,88.87,94.7,92.88,150.0,62.98,45.94,87.33,93.11,90.81,146.75,62.0,43.42,88.1,94.01,92.83,150.0,62.55,44.91,2551235.25,5029847.5,6742480.0,4062224.25,9112532.5,50387109.25
2011-01-24,87.84,94.16,92.94,149.82,62.22,45.02,90.5,96.8,94.53,159.79,63.25,45.54,87.25,92.37,91.58,149.38,62.01,43.6,90.32,94.57,94.1,159.63,62.22,45.02,3405436.4,6653192.6,7007800.4,8611918.4,11876336.0,42159708.4
2011-01-31,89.4,94.39,93.78,159.21,60.89,44.82,90.29,97.79,95.19,164.35,61.62,45.88,87.2,92.97,92.93,158.67,59.69,44.26,87.92,97.01,94.93,162.0,59.77,44.94,4781080.0,7265389.8,9236915.4,6483804.4,18780694.6,30116036.4
2011-02-07,88.02,97.35,95.63,162.11,59.7,45.2,89.25,100.81,98.23,164.99,60.99,46.0,87.44,96.5,95.17,162.0,59.7,44.3,88.79,100.47,97.66,164.82,60.87,45.5,2693223.8,6170864.0,9571586.4,4622512.4,10561137.6,30129287.4
2011-02-14,88.97,100.57,97.87,164.82,60.94,45.49,92.3,103.64,97.99,166.25,61.17,46.9,88.78,98.75,95.5,162.85,60.42,44.65,91.9,103.26,96.95,163.22,60.7,46.54,3422486.6,5198575.4,7116473.2,5061118.4,8561923.8,30868487.0
2011-02-21,91.52,102.96,96.58,162.89,60.6,46.56,92.97,105.86,98.81,164.84,61.22,48.36,91.0,102.01,95.66,162.52,60.33,46.54,92.96,105.86,98.72,164.84,61.11,48.0,3361894.25,5255080.75,7473745.0,3616558.5,9383484.5,31773679.0
2011-02-28,92.73,104.86,99.23,163.57,60.68,47.2,93.65,105.3,103.94,164.26,61.45,47.27,89.27,98.04,99.23,159.03,59.36,45.21,92.23,102.93,103.75,161.88,61.44,46.69,4409338.0,6433691.8,13623655.6,5243549.4,13364066.4,33105213.8
2011-03-07,92.19,103.37,104.07,163.15,61.25,46.47,93.55,104.43,104.99,164.31,61.5,46.69,90.24,99.35,102.19,158.85,60.3,44.76,92.4,102.13,103.01,159.93,60.4,45.19,3289627.4,6367114.8,9242834.8,4418649.2,10626516.0,28237592.6
2011-03-14,92.37,101.89,103.41,159.7,60.48,45.38,94.16,104.45,104.04,167.72,61.06,47.1,89.71,97.01,97.6,159.21,58.92,44.63,91.02,102.1,100.8,161.39,59.13,45.3,3581124.8,8119951.8,8562453.2,6021332.6,11208868.2,27361109.4
2011-03-21,89.05,99.02,98.18,157.35,58.78,44.55,91.8,107.68,105.2,159.64,59.16,46.32,86.91,98.55,97.98,151.71,57.5,43.4,90.95,107.59,105.19,157.68,58.83,45.63,4731412.2,10780046.8,11521518.8,8661607.6,14118324.0,46165636.6
2011-03-28,90.96,107.06,105.36,158.56,58.8,45.66,92.98,110.49,107.1,162.74,59.3,46.5,90.41,105.64,104.45,157.52,58.5,44.77,92.12,109.4,106.04,161.37,59.24,45.96,2761616.0,7118377.0,7368449.0,4714189.0,9037646.6,21601651.4
2011-04-04,92.27,109.64,106.04,161.34,58.98,45.83,94.33,113.93,109.65,164.73,60.18,46.88,91.9,108.61,105.52,161.15,58.93,45.52,93.64,113.38,108.23,164.25,60.15,46.34,2901261.0,5311227.2,6913113.6,3666946.0,9813276.8,21872976.2
2011-04-11,93.51,112.97,108.25,163.81,59.75,46.17,94.64,113.3,109.94,164.75,60.17,47.8,92.6,108.32,107.51,163.11,59.25,46.05,93.8,109.07,107.78,163.95,59.86,46.86,2786215.6,5978591.8,6758818.4,3706036.4,9513517.4,26374160.6
2011-04-18,93.2,108.61,106.47,163.36,59.66,46.55,93.27,109.02,106.7,166.34,61.19,47.37,90.58,102.16,103.04,162.3,59.49,43.53,91.45,103.9,104.5,165.94,60.46,43.96,3159355.6,7427914.0,8643042.8,4841240.8,13765558.4,42269677.2
2011-04-25,91.65,105.18,104.49,165.71,62.0,44.26,94.43,109.5,108.34,168.77,64.54,45.02,91.47,104.64,104.27,162.19,61.8,43.76,94.12,108.85,107.42,167.67,64.11,44.61,2798690.0,5065197.25,5152339.75,6813620.0,17942554.25,26008505.0
2011-05-02,95.01,110.15,107.85,167.99,64.07,44.85,97.95,116.55,109.6,173.54,66.31,46.02,94.39,109.75,107.16,167.4,63.4,44.61,96.92,114.37,108.18,172.15,66.21,45.18,4298960.0,7687931.6,6112123.8,5728686.8,15796065.4,23177126.4
2011-05-09,96.93,114.12,107.58,172.0,66.11,44.95,97.5,114.38,107.84,173.48,66.46,46.07,94.4,108.39,101.11,167.5,64.8,44.32,95.99,111.66,104.09,169.1,65.63,44.96,3208904.8,7426169.2,9097804.8,5534868.8,12476685.2,25555078.8
2011-05-16,96.24,112.76,104.32,169.25,65.61,45.06,97.18,112.97,104.95,172.77,67.37,45.5,94.44,105.07,100.41,167.82,65.28,42.72,95.46,106.09,101.65,168.86,66.37,42.88,3244930.6,8285093.6,8550801.4,4915355.6,13706907.8,29889116.8
2011-05-23,95.28,105.08,100.31,167.85,66.23,42.68,95.46,106.87,104.53,171.41,66.53,44.35,91.76,100.37,99.61,166.53,65.08,42.3,92.49,101.89,101.37,168.26,65.56,42.55,3395983.6,11216323.4,8135713.6,5302943.8,10782141.0,28504865.6
2011-05-30,92.92,102.37,101.85,168.5,65.74,42.77,93.99,105.36,104.22,168.67,66.97,43.15,91.38,100.78,101.81,165.9,65.28,41.69,93.47,104.6,103.21,167.5,66.77,42.79,2673095.75,6156652.75,6791319.5,4395309.5,13556752.75,28065202.0
2011-06-06,94.05,106.41,104.61,168.44,67.31,43.24,94.68,106.6,105.21,169.89,67.34,43.38,90.19,99.15,99.3,164.13,65.8,40.37,90.62,99.86,99.68,164.75,66.05,40.53,3089411.8,8796554.4,7837665.4,5393930.6,11163545.2,37216755.6
2011-06-13,90.86,101.24,100.23,165.11,66.0,40.92,92.43,101.35,101.87,165.96,67.28,41.82,90.36,94.72,98.07,162.73,65.18,40.1,91.3,95.44,98.93,163.17,66.59,41.67,2864553.4,8420895.4,7325907.0,4425181.2,10397280.8,37127448.6
2011-06-20,92.28,96.85,100.02,163.87,66.95,42.13,92.99,98.45,101.29,165.61,67.36,42.44,90.58,94.21,97.71,161.52,65.47,39.7,92.56,98.18,99.91,165.02,66.51,40.48,3006676.2,8265030.8,8654811.4,5649323.2,11872991.8,34672278.6
2011-06-27,92.81,99.42,100.54,165.2,66.52,40.68,93.92,102.5,102.46,168.24,66.75,41.53,90.68,96.95,97.0,163.8,64.69,39.33,92.25,100.8,98.9,167.62,65.25,39.88,3176631.6,8370886.6,8663518.6,4695080.2,10886050.4,35332066.6
2011-07-04,92.63,101.44,99.53,168.33,65.59,40.07,96.95,109.17,104.19,174.65,67.36,41.72,92.42,101.4,99.3,168.01,65.38,39.24,96.67,108.62,104.09,174.54,67.3,41.58,3665759.25,9070705.5,7007353.75,4738611.25,8978931.5,36620222.0
2011-07-11,96.4,107.92,104.11,173.52,67.29,41.51,98.19,112.65,106.92,177.77,68.05,41.79,96.06,107.25,103.75,173.52,66.83,39.29,96.56,108.16,104.41,174.99,67.27,39.43,3520962.8,7418857.0,6953695.8,5109579.4,8414789.6,27048946.0
2011-07-18,97.11,107.63,103.99,174.93,66.9,39.24,97.3,110.5,106.61,176.46,67.98,41.24,93.71,106.16,103.99,173.58,66.55,38.93,94.6,107.8,106.23,175.28,67.09,39.83,3933425.8,7130245.0,8084929.0,5591016.8,9961615.6,45464516.4
2011-07-25,94.94,108.89,106.49,178.74,67.1,39.92,96.38,112.43,109.75,185.63,67.22,42.55,93.38,103.0,106.49,178.65,66.01,39.71,95.07,105.66,108.1,183.7,66.25,41.69,3478102.6,11243920.2,6410725.0,6723316.8,10392321.0,30833282.2
2011-08-01,91.92,105.91,107.91,182.94,66.17,41.5,92.5,106.0,108.47,184.05,66.32,41.79,85.54,97.28,103.07,178.44,63.66,39.9,86.77,100.72,105.38,180.75,64.41,40.44,6652545.8,10489024.4,7588420.8,5431051.6,13083076.4,30385741.6
2011-08-08,85.67,99.55,104.72,179.95,64.11,40.1,87.25,101.55,105.7,182.29,64.35,40.38,78.53,82.25,89.75,166.0,60.37,33.69,78.59,82.6,90.25,166.22,61.12,34.06,9147428.2,19968897.6,18067350.4,11174640.2,25484078.8,72258388.6
2011-08-15,80.23,85.4,91.6,167.46,61.71,35.38,83.66,92.8,99.23,174.0,64.62,37.85,78.01,80.84,87.3,161.85,59.08,33.69,83.31,91.37,99.1,172.99,64.59,36.88,7680643.6,14380397.0,19005307.0,9704308.0,36836122.8,62291457.2
2011-08-22,82.53,90.02,97.99,172.19,63.77,36.27,83.03,90.8,99.28,172.99,64.85,37.26,76.5,79.56,91.75,157.13,62.02,33.35,76.95,79.89,93.3,158.98,63.29,33.41,5928094.0,12288173.8,11410195.0,9425243.4,16290386.8,46695335.6
2011-08-29,77.17,80.54,93.92,160.65,63.52,33.29,82.23,88.55,98.76,172.72,65.92,38.57,76.5,79.8,93.36,159.53,62.5,32.31,82.1,88.15,98.74,172.62,65.86,37.64,5291706.4,9431205.8,9741689.6,6368706.4,13912916.4,43244449.2
2011-09-05,81.68,88.0,97.97,172.06,65.82,37.4,83.94,93.82,100.48,173.72,66.23,38.03,78.92,84.37,95.07,166.0,63.91,34.51,79.35,85.38,96.41,166.98,64.07,34.63,4349608.0,11292790.0,9885988.75,5249054.0,12648306.0,34355038.5
2011-09-12,77.44,82.24,93.58,163.06,63.17,33.11,80.65,88.98,100.58,169.58,65.93,34.98,76.0,81.25,92.75,158.76,62.3,31.21,78.22,83.87,95.91,162.42,63.59,32.42,5696629.8,10090107.0,11483754.6,6115934.0,14525267.0,51723916.8
2011-09-19,78.28,83.85,96.76,163.64,63.99,32.81,81.65,87.69,100.16,173.87,64.74,34.27,76.91,82.33,94.63,161.54,62.98,31.86,79.21,84.6,98.71,173.13,64.14,32.49,5334803.8,9632765.4,10881651.2,6595136.2,11982286.4,43257114.6
2011-09-26,79.44,85.64,99.28,173.57,64.42,32.77,79.92,85.77,99.74,177.67,64.85,32.8,72.0,72.6,88.56,165.76,61.0,28.53,75.19,76.85,91.49,174.51,62.69,31.65,5719736.2,13708241.6,11749074.2,6756237.6,12383921.8,57647328.8
2011-10-03,76.37,79.25,94.16,176.82,63.37,32.62,77.77,79.85,95.35,180.91,64.74,33.13,70.93,70.5,89.85,173.04,62.05,28.64,70.93,70.55,89.88,173.29,62.08,28.65,6249160.4,10358410.4,10965879.2,7842321.6,12490918.2,48284813.2
2011-10-10,70.13,68.75,88.72,171.54,61.55,28.25,76.74,79.75,98.24,186.63,64.43,32.61,68.63,67.54,86.68,168.88,60.83,27.85,76.72,79.13,98.2,186.62,64.43,32.3,5628469.2,12910649.4,11332143.6,6967446.8,12532425.8,52159995.4
2011-10-17,76.55,78.08,97.21,184.59,64.26,31.98,79.34,85.38,100.56,190.53,64.84,33.87,75.66,77.95,96.25,184.11,63.57,30.92,75.88,81.52,98.61,186.59,63.79,31.04,3982151.4,10758207.2,7386585.0,5845378.2,8452716.4,53048920.0
2011-10-24,76.18,81.45,99.03,178.0,63.76,31.36,82.4,92.9,106.87,183.39,64.79,34.69,75.71,80.76,97.97,176.17,62.16,31.14,82.18,91.77,106.27,182.25,64.73,34.57,4534758.8,11924834.0,9666118.2,8779880.4,13792378.0,50063846.4
2011-10-31,76.88,91.36,106.62,181.66,64.56,34.18,82.33,97.95,110.01,188.07,65.86,37.54,75.97,89.02,104.33,179.03,63.56,33.36,79.02,94.46,105.05,184.63,64.39,34.76,7025915.0,10473733.2,10921876.4,5507920.2,12164009.0,47571950.4
2011-11-07,77.89,90.0,101.47,181.55,63.68,32.47,80.19,96.35,108.53,187.78,64.54,34.52,76.26,89.0,100.79,180.74,63.18,31.84,79.69,95.0,107.72,187.32,64.0,34.24,4351059.0,9624475.4,9822600.4,4348529.0,10773358.6,41057833.2
2011-11-14,80.29,95.96,108.27,187.48,64.09,34.53,82.66,98.07,109.0,189.84,65.49,35.18,78.47,91.15,103.5,181.16,63.1,32.1,81.87,96.53,106.17,187.35,64.91,32.55,4416896.2,8853243.8,8346599.4,4684185.6,8804481.2,34242490.0
2011-11-21,81.44,96.21,106.23,187.49,64.97,32.09,83.1,98.2,107.33,189.97,65.29,33.11,77.54,89.47,94.45,180.0,62.88,29.6,78.39,91.12,95.66,181.48,62.94,29.91,4629112.8,8578151.6,15482612.8,4926338.8,15703116.4,41171600.6
2011-11-28,77.63,90.8,95.68,182.22,62.95,29.9,78.94,91.89,97.25,182.98,63.2,30.1,75.49,86.63,92.29,177.06,61.05,28.28,77.72,91.48,95.77,182.21,62.37,29.16,3834726.25,6639798.25,8567058.0,3934526.25,9140238.25,36912273.25
2011-12-05,78.0,91.64,95.96,182.02,62.82,28.98,81.6,98.0,104.0,193.61,64.95,34.1,77.03,90.45,95.75,180.84,62.46,28.48,80.93,96.85,102.82,190.84,63.36,33.51,5586256.6,8402268.6,8397360.2,5404674.4,12980430.8,56488506.0
2011-12-12,82.13,96.62,103.1,190.65,63.61,33.26,82.8,96.93,105.74,194.9,64.81,34.19,80.03,92.31,101.5,190.32,63.26,31.76,80.59,93.24,103.07,192.18,63.51,32.04,4342974.0,7181562.0,7943279.6,4448727.4,10227499.0,41278648.6
2011-12-19,81.0,94.04,104.22,193.46,64.08,32.37,81.22,94.68,105.89,194.3,64.37,32.63,77.51,86.29,99.32,181.91,62.93,30.42,77.82,87.25,99.72,182.89,63.53,30.7,4281295.4,9832756.4,10972418.2,6286483.0,12383450.2,44844801.0
2011-12-26,79.19,89.26,101.94,185.5,64.02,31.4,82.21,92.5,107.61,187.33,66.0,33.7,78.87,89.23,101.78,179.04,64.01,31.24,82.2,92.25,107.5,184.75,65.98,33.57,3369555.0,5790746.75,6674927.25,5533099.0,8674347.0,34374866.25
2012-01-02,81.91,91.7,107.26,184.97,65.99,33.22,82.64,92.38,108.49,186.48,66.32,33.69,80.94,89.17,105.88,183.34,65.25,32.57,81.73,90.6,106.4,183.88,65.58,33.25,1994452.75,3830369.0,4730968.25,3030636.5,5400338.75,18534556.5
2012-01-09,83.76,92.77,108.74,186.73,65.59,34.06,84.44,97.41,110.99,188.71,66.0,35.92,82.7,92.77,107.97,180.27,64.41,34.01,83.87,97.1,109.49,181.59,64.93,35.3,3027889.4,6617736.4,8412183.4,4910848.0,12108120.2,35047556.4
2012-01-16,84.59,98.45,110.12,183.23,65.11,36.07,85.19,102.7,110.66,183.72,65.54,37.05,83.07,98.28,103.51,177.35,64.36,35.13,83.6,102.48,106.09,179.16,65.26,35.92,3662237.25,9292471.5,8905506.0,5358239.5,7910781.0,41708506.25
2012-01-23,84.85,103.82,107.27,180.36,65.54,34.85,86.23,107.24,107.98,190.52,65.69,37.94,84.02,102.5,105.2,179.32,64.5,34.5,85.61,106.37,107.01,189.98,65.0,37.66,3369389.4,7747716.4,6593280.8,7556509.2,10599156.8,41968645.2
2012-01-30,85.26,105.43,106.45,188.63,64.34,37.18,87.99,114.0,108.57,192.79,65.88,38.1,84.63,104.45,102.08,188.22,55.76,36.36,87.34,110.41,103.41,192.5,65.71,37.01,4020369.6,9718404.0,7652542.8,4286906.8,10680762.4,28133449.6
2012-02-06,87.88,111.29,104.61,193.09,65.86,37.53,88.29,114.65,106.76,194.81,66.32,38.5,85.79,108.71,102.4,191.0,65.05,36.93,87.56,113.78,106.67,192.82,65.19,38.14,2846086.6,6946978.2,7061926.4,4397195.6,10539875.2,32518474.2
2012-02-13,87.32,113.05,106.02,192.45,65.16,37.86,88.29,114.64,107.5,194.46,65.39,38.68,86.69,110.33,104.58,191.28,64.25,37.11,88.03,113.7,106.38,192.62,64.68,38.3,2825929.6,5777504.8,5400855.0,3392767.4,10138169.2,24083763.6
2012-02-20,87.6,113.32,106.25,191.76,64.75,38.23,88.15,114.7,107.24,193.86,65.28,38.64,86.75,111.94,104.59,190.83,64.33,37.05,87.56,113.95,106.66,193.42,64.99,38.47,2970131.0,6098676.25,5982474.25,3672977.5,8813485.0,25932977.0
2012-02-27,87.74,114.5,107.51,193.73,65.23,38.65,88.46,116.95,110.22,199.23,66.05,39.23,87.1,114.39,107.2,192.46,64.02,37.75,88.07,115.63,109.63,197.53,64.45,39.06,2825132.6,5395548.4,6673273.6,4343292.8,8846338.8,25843086.6
2012-03-05,87.83,115.81,109.68,197.75,64.6,39.13,88.32,116.4,110.92,201.19,65.42,40.88,86.38,109.52,108.14,196.45,64.5,38.85,87.06,110.09,109.32,200.66,64.91,40.4,2764725.2,6411741.4,7401533.2,4503071.8,9110562.6,37836525.4
2012-03-12,85.72,106.57,108.14,199.14,64.46,39.45,87.75,111.09,110.57,201.57,65.15,41.44,84.83,105.2,108.0,196.81,64.12,39.12,87.54,108.94,110.0,201.0,65.1,40.54,2661871.0,7845160.8,6176821.8,3601290.2,9021897.4,28627110.6
2012-03-19,87.76,109.73,110.22,201.72,65.42,41.02,90.0,114.25,112.28,207.52,65.46,45.35,87.51,109.31,109.43,201.61,64.81,40.82,89.74,113.73,110.7,205.72,65.21,45.0,3382542.0,6019311.4,8367871.2,5297984.0,11180073.6,58558136.8
2012-03-26,89.17,111.99,109.93,204.74,65.0,44.53,89.73,112.0,109.93,207.92,65.26,46.17,87.72,103.13,104.85,203.7,64.37,44.37,89.12,108.75,107.84,207.77,65.17,46.17,2576540.8,7213605.4,6781209.2,3357649.0,8557574.4,30741481.0
2012-04-02,89.38,108.68,107.88,208.46,65.33,45.92,89.61,109.57,108.79,209.69,66.3,46.49,87.72,103.48,104.92,206.02,65.18,42.63,89.23,107.25,108.3,209.47,66.21,46.13,2383606.6,6554693.4,5650301.2,3195961.0,10135380.6,29737881.2
2012-04-09,89.22,107.64,107.93,209.31,66.12,45.74,89.22,108.09,108.23,210.69,66.16,45.98,85.9,102.8,102.85,203.37,64.88,43.07,86.33,103.57,103.49,204.94,64.92,43.89,2168000.25,5582606.5,5272025.75,3907874.5,8211655.25,32648731.75
2012-04-16,86.19,103.54,103.25,204.94,64.81,43.88,86.93,108.96,103.38,205.97,64.86,44.99,84.44,99.8,100.51,202.17,63.52,42.66,86.4,106.74,101.51,202.72,63.98,43.33,2864881.6,7492676.0,7368944.4,3605050.6,11616014.4,40638407.0
2012-04-23,86.7,107.9,102.46,204.57,64.23,43.69,87.8,109.77,104.09,207.64,64.28,44.0,86.02,105.12,100.89,196.79,62.76,41.8,87.13,106.9,102.44,198.62,63.37,42.85,2529630.8,5061639.6,5702942.0,6073950.6,15704636.8,24963546.8
2012-04-30,89.33,107.25,102.77,199.06,63.55,42.98,89.75,108.79,106.8,208.17,65.39,43.99,88.38,102.3,102.14,198.87,63.36,42.54,89.36,102.77,106.56,207.08,65.1,42.98,3196809.8,7707159.4,5536162.4,3804720.6,10112909.2,25804660.4
2012-05-07,89.13,102.81,106.74,207.18,64.91,43.0,89.95,103.5,108.79,208.93,65.48,44.24,87.7,97.03,102.59,202.9,64.51,41.37,88.01,97.19,103.31,203.75,64.8,41.78,2463082.4,6751495.4,5653877.2,3060573.8,9516421.8,25112717.6
2012-05-14,87.12,96.84,102.75,202.44,64.68,41.5,87.88,97.39,104.24,203.25,64.99,41.84,85.24,93.45,101.27,198.56,63.56,35.76,85.83,93.6,101.94,199.44,63.93,35.79,2793165.4,6576146.2,9471788.6,3375435.4,21672068.6,83287400.2
2012-05-21,85.95,93.85,102.04,199.44,63.7,36.19,86.46,94.66,102.66,201.47,64.14,37.27,83.27,87.6,98.24,194.63,63.09,32.26,84.46,91.98,99.69,197.76,63.47,32.51,2842443.8,7856683.2,7736511.0,4636968.0,9816046.6,87255087.4
2012-05-28,84.69,92.76,99.93,198.04,63.4,33.32,85.2,92.98,100.68,198.26,63.8,34.58,82.95,89.63,96.7,193.2,62.29,32.99,84.78,89.94,98.86,194.3,62.51,33.5,2719264.25,6235266.0,6496643.25,3526747.25,10049569.5,50970830.75
2012-06-04,85.38,91.2,99.81,195.22,62.84,33.98,86.0,93.93,100.85,198.08,62.93,34.0,81.98,82.73,95.73,187.0,61.71,30.83,82.62,83.26,96.58,188.54,62.34,31.0,2993531.6,9271055.6,7584060.6,5268482.6,10814860.6,44631320.2
2012-06-11,82.59,83.02,96.39,187.92,62.16,30.89,86.54,89.87,102.33,196.7,63.2,34.44,82.25,83.02,95.78,187.56,61.89,30.86,85.18,85.19,99.91,192.51,62.12,32.82,2666324.6,7259691.2,6762238.8,3330650.6,11505287.0,45804079.6
2012-06-18,85.67,85.82,100.2,192.14,62.16,32.88,87.91,87.09,104.5,199.64,66.39,35.3,85.22,84.5,99.56,192.14,61.83,32.51,87.31,86.74,103.46,198.29,66.3,34.62,3243328.0,6199744.0,7077195.6,3925154.6,42230990.8,46444813.8
2012-06-25,87.82,87.57,103.99,198.83,66.4,34.99,88.38,89.79,104.65,199.99,67.0,37.03,85.46,82.12,98.17,191.68,66.14,34.64,85.85,82.89,99.08,192.86,66.5,35.32,3265270.8,7612267.6,8204499.2,4607553.4,20424389.0,53319098.0
2012-07-02,85.91,83.31,98.97,193.54,66.56,36.06,89.69,85.48,106.09,197.2,68.0,36.82,85.29,80.96,98.83,188.9,66.36,34.85,89.28,83.68,105.86,195.83,68.0,36.28,3092912.4,7239405.0,7344872.2,3651996.0,14328902.6,45893120.2
2012-07-09,89.11,83.9,106.29,195.46,67.96,35.96,89.95,87.56,107.42,196.85,68.15,36.14,88.31,82.96,103.55,188.05,67.36,33.54,88.96,83.14,104.46,189.67,67.78,33.96,2032180.25,5787371.75,4742892.75,3270853.0,10750977.0,36959454.0
2012-07-16,89.08,83.56,104.87,190.3,67.97,34.22,89.82,84.3,107.25,191.14,68.74,36.2,85.34,78.25,103.29,181.85,67.44,33.81,88.1,81.15,106.78,184.79,68.45,35.09,3590204.2,8939961.0,6437342.0,4431075.4,13504659.2,48598135.4
2012-07-23,88.25,81.89,106.99,185.73,67.84,35.44,91.2,83.4,109.25,196.85,69.7,35.48,87.55,78.79,105.58,183.2,67.61,33.1,89.36,81.58,107.95,190.83,68.11,34.44,3233927.4,6602403.2,6868785.4,6453984.2,15812241.8,36977404.6
